sale_id,product_id,customer_id,quantity,sale_date,price
735,141,137,3,2022-12-20,93.08
736,117,210,6,2022-05-15,81.22
737,158,578,4,2022-06-18,34.65
738,180,157,5,2022-04-26,53.94
739,120,181,9,2022-02-12,38.48
740,116,952,6,2022-01-07,23.07
741,101,87,3,2022-06-22,82.99
742,176,264,5,2022-11-07,66.4
743,144,142,4,2022-12-09,21.03
744,140,202,3,2022-04-03,93.89
745,116,822,4,2022-12-30,32.32
746,102,336,9,2022-12-12,43.97
747,184,750,3,2022-08-02,92.21
748,161,78,7,2022-08-31,94.62
749,167,408,5,2022-07-23,62.79
750,132,697,1,2022-05-02,19.07
751,131,591,9,2022-01-04,63.03
752,180,464,8,2022-10-11,24.02
753,161,966,2,2022-05-09,17.61
754,134,545,2,2022-03-11,29.77
755,197,839,5,2022-10-07,93.8
756,103,411,8,2022-06-21,35.53
757,177,621,6,2022-02-18,75.59
758,193,961,3,2022-06-02,24.33
759,103,535,9,2022-05-24,10.25
760,169,310,6,2022-10-19,11.11
761,107,743,3,2022-07-07,18.57
762,163,60,7,2022-04-21,47.24
763,101,524,6,2022-05-03,93.43
764,184,371,2,2022-05-19,26.75
765,127,782,9,2022-08-17,13.51
766,166,213,2,2022-12-22,32.36
767,189,101,3,2022-06-09,15.98
768,130,563,7,2022-01-07,29.27
769,113,346,6,2022-11-15,84.83
770,132,327,2,2022-03-19,94.37
771,170,532,5,2022-08-08,58.51
772,185,176,2,2022-07-21,37.94
773,122,39,6,2022-09-01,76.92
774,160,932,2,2022-01-29,11.05
775,184,320,2,2022-02-09,58.06
776,194,611,6,2022-11-05,86.26
777,161,519,2,2022-04-07,75.93
778,169,954,1,2022-10-25,52.86
779,106,206,1,2022-08-02,11.83
780,183,765,7,2022-05-27,62.02
781,194,260,6,2022-03-25,99.68
782,113,955,3,2022-02-11,54.17
783,159,11,7,2022-03-08,81.06
784,171,568,2,2022-10-03,51.06
785,170,292,1,2022-11-08,47.03
786,143,899,6,2022-08-14,66.13
787,138,425,4,2022-10-05,89.12
788,181,379,1,2022-01-23,99.7
789,164,406,8,2022-03-16,53.34
790,122,46,8,2022-05-15,42.59
791,148,571,6,2022-07-17,48.14
792,100,291,7,2022-05-14,81.7
793,126,703,6,2022-09-20,25.69
794,128,723,2,2022-09-13,83.48
795,193,596,6,2022-10-16,81.8
796,133,582,8,2022-06-05,80.47
797,146,464,6,2022-06-18,10.69
798,140,248,4,2022-12-16,31.74
799,185,861,9,2022-03-08,75.5
800,181,131,8,2022-12-03,29.45
801,149,111,2,2022-08-14,74.35
802,117,634,5,2022-08-23,85.26
803,125,408,1,2022-02-05,61.81
804,149,414,5,2022-09-14,66.35
805,130,995,8,2022-04-19,24.96
806,161,169,2,2022-11-01,99.04
807,185,713,7,2022-03-13,33.37
808,174,678,7,2022-04-09,19.13
809,135,549,3,2022-05-08,51.38
810,166,526,9,2022-11-01,30.73
811,131,364,2,2022-04-05,10.39
812,155,77,9,2022-12-13,88.76
813,181,656,2,2022-12-17,21.21
814,177,985,8,2022-06-27,44.69
815,144,882,9,2022-06-26,23.76
816,168,225,3,2022-11-02,18.15
817,115,100,1,2022-06-20,73.6
818,175,708,6,2022-08-02,99.47
819,138,416,5,2022-07-30,63.02
820,161,220,8,2022-12-30,21.14
821,182,639,6,2022-06-14,64.95
822,145,313,3,2022-12-29,22.6
823,187,309,1,2022-02-02,52.6
824,188,92,4,2022-08-08,71.22
825,106,402,3,2022-10-04,66.65
826,146,809,8,2022-11-10,42.18
827,199,530,9,2022-04-26,63.08
828,164,249,5,2022-08-24,75.5
829,101,368,2,2022-12-10,12.08
830,197,599,5,2022-01-28,25.19
831,138,904,7,2022-04-14,76.95
832,148,227,7,2022-03-26,37.18
833,100,845,9,2022-08-30,62.26
834,159,158,6,2022-06-21,15.23
835,187,408,4,2022-08-17,82.15
836,118,58,1,2022-11-26,41.17
837,127,866,6,2022-05-24,57.42
838,117,911,7,2022-07-22,95.07
839,129,587,8,2022-03-14,49.22
840,171,873,4,2022-09-21,75.43
841,154,647,4,2022-04-29,92.95
842,167,97,3,2022-06-02,10.7
843,108,150,7,2022-09-14,67.75
844,158,417,3,2022-02-18,85.92
845,187,349,8,2022-05-13,83.46
846,168,146,5,2022-08-01,37.88
847,141,259,6,2022-01-17,26.32
848,129,701,9,2022-05-31,96.31
849,151,99,6,2022-10-20,72.81
850,141,793,1,2022-09-03,76.17
851,152,560,8,2022-06-08,27.35
852,109,138,3,2022-09-21,28.26
853,101,949,9,2022-10-15,98.25
854,118,67,3,2022-08-05,69.42
855,135,992,3,2022-07-09,45.11
856,174,618,2,2022-03-26,48.16
857,176,549,5,2022-04-17,59.67
858,149,493,6,2022-02-17,25.99
859,179,584,6,2022-10-30,70.0
860,176,264,5,2022-02-16,51.74
861,162,200,2,2022-04-18,51.71
862,181,382,1,2022-12-05,18.95
863,193,200,6,2022-09-16,19.68
864,119,966,7,2022-10-30,43.03
865,167,273,5,2022-04-14,94.03
866,107,614,7,2022-06-30,48.58
867,148,578,3,2022-03-30,99.13
868,163,619,5,2022-11-21,21.61
869,169,671,1,2022-05-02,92.4
870,140,750,6,2022-04-04,91.62
871,151,741,8,2022-02-25,44.63
872,198,591,3,2022-03-30,75.27
873,156,385,6,2022-08-16,82.22
874,129,447,9,2022-04-13,58.18
875,135,400,8,2022-08-02,84.48
876,118,101,3,2022-06-22,96.81
877,182,559,3,2022-05-26,23.75
878,195,589,1,2022-07-26,40.66
879,180,820,2,2022-02-27,33.73
880,190,456,1,2022-02-03,77.79
881,109,419,2,2022-10-04,24.79
882,113,681,8,2022-11-13,53.05
883,122,845,9,2022-06-15,52.87
884,183,574,2,2022-03-02,83.4
885,139,27,5,2022-07-09,48.68
886,135,383,1,2022-12-24,84.23
887,115,450,6,2022-04-30,27.75
888,105,544,7,2022-09-19,85.84
889,124,688,7,2022-04-04,70.21
890,189,220,8,2022-08-18,63.02
891,154,474,7,2022-01-30,47.09
892,160,901,4,2022-02-13,30.83
893,142,306,8,2022-07-29,78.66
894,159,14,6,2022-03-29,67.66
895,141,570,8,2022-04-26,40.23
896,136,857,5,2022-03-04,88.6
897,115,390,1,2022-07-19,23.93
898,116,690,4,2022-08-15,59.25
899,148,375,8,2022-05-01,14.85
900,188,602,4,2022-03-03,92.98
901,195,453,5,2022-09-17,75.75
902,191,464,9,2022-04-28,95.76
903,129,871,3,2022-12-24,87.25
904,119,472,6,2022-12-02,29.19
905,130,136,9,2022-06-09,69.11
906,126,142,4,2022-07-10,68.33
907,154,255,7,2022-08-15,54.59
908,110,960,3,2022-01-28,40.79
909,107,496,1,2022-11-24,35.3
910,143,165,2,2022-10-05,10.76
911,189,865,7,2022-04-18,58.72
912,121,886,7,2022-12-29,81.38
913,165,457,8,2022-01-26,70.03
914,106,638,2,2022-06-29,84.35
915,194,32,3,2022-06-16,49.67
916,162,530,9,2022-04-24,16.3
917,163,488,9,2022-11-17,78.26
918,109,620,7,2022-10-29,14.71
919,158,3,7,2022-09-17,63.66
920,180,323,7,2022-07-21,86.37
921,144,579,3,2022-09-02,29.26
922,102,936,1,2022-11-15,21.34
923,176,411,1,2022-02-19,33.32
924,192,469,1,2022-08-13,88.59
925,185,657,6,2022-11-20,54.75
926,199,362,2,2022-03-15,72.48
927,126,569,4,2022-10-16,72.83
928,199,971,4,2022-01-02,64.51
929,107,186,5,2022-10-15,95.17
930,179,348,9,2022-01-18,93.99
931,180,662,1,2022-08-03,16.46
932,115,753,9,2022-10-31,81.51
933,158,739,8,2022-08-23,37.16
934,112,875,9,2022-02-10,25.8
935,120,395,8,2022-04-03,25.95
936,167,284,6,2022-05-20,50.84
937,111,262,6,2022-02-23,30.47
938,178,233,7,2022-03-11,90.06
939,185,930,7,2022-12-25,33.41
940,117,561,7,2022-02-17,46.22
941,125,314,5,2022-05-04,63.84
942,127,340,4,2022-06-28,92.43
943,143,521,4,2022-12-23,27.19
944,121,412,1,2022-03-18,73.94
945,173,922,6,2022-12-27,56.57
946,167,435,6,2022-12-15,51.67
947,113,740,3,2022-05-08,83.33
948,127,995,2,2022-11-06,15.4
949,165,384,8,2022-12-05,75.3
950,170,750,5,2022-05-10,87.49
951,105,258,4,2022-08-25,13.49
952,117,375,2,2022-04-20,59.41
953,170,336,6,2022-01-11,67.87
954,137,492,2,2022-03-26,75.42
955,170,454,2,2022-03-11,13.42
956,168,341,7,2022-03-25,32.3
957,152,365,5,2022-05-30,12.37
958,150,442,3,2022-06-10,39.75
959,178,985,4,2022-11-21,29.25
960,173,131,2,2022-09-20,32.8
961,138,792,6,2022-07-18,81.23
962,104,291,7,2022-05-21,21.09
963,188,135,1,2022-02-06,77.15
964,160,973,2,2022-12-13,40.84
965,109,434,9,2022-03-15,69.72
966,147,816,4,2022-10-02,81.1
967,119,75,5,2022-04-07,66.53
968,132,24,8,2022-03-25,76.31
969,173,694,3,2022-11-27,16.36
970,163,25,2,2022-09-26,95.71
971,156,160,1,2022-08-06,54.03
972,183,322,4,2022-12-21,13.8
973,188,426,2,2022-06-23,25.93
974,101,978,8,2022-09-21,98.6
975,157,148,4,2022-09-18,18.65
976,162,453,9,2022-10-07,81.81
977,177,327,3,2022-07-31,47.19
978,190,722,8,2022-03-29,66.66
979,181,1,6,2022-10-27,86.16
980,189,615,5,2022-06-08,94.61
981,167,513,2,2022-04-23,59.18
982,114,671,7,2022-02-05,70.46
983,122,761,6,2022-08-21,49.47
984,158,47,9,2022-02-07,51.92
985,132,265,8,2022-08-26,84.07
986,124,296,8,2022-09-03,33.01
987,139,648,9,2022-10-26,20.03
988,199,861,5,2022-06-09,83.64
989,183,352,8,2022-03-06,61.94
990,118,971,4,2022-09-13,63.78
991,121,470,1,2022-07-07,67.91
992,167,896,7,2022-04-09,28.56
993,177,911,3,2022-05-19,91.91
994,129,334,9,2022-07-18,96.86
995,184,294,3,2022-04-24,64.38
996,181,794,8,2022-06-22,53.69
997,193,921,3,2022-09-27,74.82
998,180,972,3,2022-08-30,70.19
999,194,388,1,2022-04-05,89.08
1000,101,570,7,2022-01-24,74.94
1001,128,809,3,2022-04-03,75.35
1002,168,855,8,2022-08-03,49.89
1003,196,592,4,2022-12-25,88.81
1004,100,224,2,2022-09-15,88.16
1005,166,626,9,2022-04-16,43.27
1006,179,29,7,2022-06-16,39.64
1007,155,827,7,2022-09-06,22.53
1008,160,273,7,2022-07-24,61.92
1009,101,859,4,2022-04-01,68.43
1010,111,569,1,2022-07-27,28.06
1011,132,367,9,2022-03-20,82.29
1012,149,409,5,2022-03-27,97.9
1013,126,28,4,2022-07-13,89.71
1014,123,753,9,2022-05-04,34.14
1015,171,301,7,2022-01-08,74.78
1016,112,236,6,2022-05-24,93.7
1017,130,955,3,2022-03-03,38.52
1018,120,123,8,2022-03-28,50.93
1019,142,178,7,2022-05-19,52.76
1020,147,235,1,2022-08-25,38.65
1021,101,104,4,2022-04-20,17.38
1022,184,215,4,2022-11-11,56.86
1023,127,137,6,2022-12-21,45.16
1024,138,220,9,2022-08-23,67.29
1025,126,796,1,2022-03-08,71.79
1026,153,987,3,2022-04-29,45.48
1027,172,769,9,2022-08-17,72.94
1028,123,391,9,2022-11-15,89.3
1029,167,802,4,2022-10-06,52.35
1030,144,841,9,2022-05-17,61.42
1031,157,462,4,2022-04-08,93.34
1032,173,884,4,2022-12-11,40.45
1033,113,282,3,2022-01-25,39.87
1034,154,262,1,2022-07-20,50.94
1035,183,753,8,2022-07-21,45.74
1036,161,692,2,2022-06-29,44.58
1037,123,613,6,2022-06-03,26.11
1038,164,139,1,2022-03-01,10.44
1039,132,520,8,2022-01-14,77.33
1040,196,649,1,2022-02-22,76.53
1041,159,690,8,2022-12-09,94.71
1042,172,350,4,2022-01-26,69.57
1043,133,95,6,2022-09-07,60.06
1044,194,119,7,2022-12-22,35.02
1045,171,329,6,2022-03-24,76.03
1046,140,19,8,2022-08-17,81.61
1047,139,683,8,2022-04-10,49.69
1048,139,270,6,2022-09-22,17.44
1049,195,520,9,2022-10-07,52.24
1050,181,521,9,2022-02-06,75.16
1051,156,759,3,2022-03-07,45.48
1052,191,252,3,2022-12-14,51.9
1053,155,522,2,2022-03-02,26.07
1054,157,809,4,2022-01-20,70.66
1055,167,396,1,2022-11-13,75.31
1056,145,316,8,2022-05-22,74.75
1057,116,782,2,2022-05-28,21.84
1058,199,88,7,2022-12-09,59.47
1059,131,902,9,2022-01-21,95.92
1060,113,819,6,2022-08-01,43.27
1061,136,514,2,2022-08-13,82.77
1062,138,789,7,2022-09-21,30.6
1063,169,884,3,2022-02-21,76.21
1064,192,753,3,2022-08-12,58.22
1065,133,187,1,2022-11-11,48.46
1066,145,325,8,2022-01-10,95.31
1067,152,81,5,2022-01-05,31.56
1068,171,848,7,2022-11-12,43.94
1069,156,123,8,2022-10-02,50.83
1070,134,446,1,2022-12-07,67.1
1071,100,774,1,2022-06-08,30.68
1072,197,583,6,2022-02-07,21.32
1073,170,227,3,2022-03-08,84.12
1074,132,221,4,2022-03-12,39.53
1075,156,649,4,2022-11-26,79.09
1076,187,536,4,2022-12-02,80.08
1077,131,873,3,2022-07-09,22.75
1078,123,650,9,2022-11-23,86.22
1079,186,116,6,2022-05-05,57.8
1080,104,645,8,2022-01-07,95.37
1081,147,417,4,2022-11-09,64.63
1082,174,587,4,2022-11-04,53.37
1083,109,391,9,2022-06-13,71.78
1084,196,908,7,2022-11-21,90.74
1085,167,503,8,2022-03-24,32.18
1086,177,39,6,2022-10-04,22.96
1087,153,259,6,2022-10-30,10.35
1088,132,171,9,2022-07-01,18.72
1089,117,668,1,2022-12-28,20.26
1090,194,460,1,2022-09-07,86.16
1091,164,639,1,2022-01-25,52.05
1092,140,549,2,2022-12-16,31.56
1093,104,841,9,2022-12-06,93.33
1094,187,724,5,2022-10-09,46.17
1095,165,667,9,2022-07-21,54.72
1096,101,218,6,2022-07-08,33.75
1097,122,87,3,2022-05-21,56.24
1098,190,785,3,2022-09-05,45.83
1099,147,959,5,2022-08-02,92.99
1100,135,925,9,2022-10-04,30.59
1101,135,900,5,2022-09-03,27.92
1102,196,451,5,2022-01-03,75.71
1103,163,350,6,2022-01-18,73.02
1104,157,649,2,2022-08-14,91.31
1105,170,267,7,2022-11-24,70.78
1106,126,159,3,2022-06-22,75.73
1107,104,739,6,2022-09-03,61.63
1108,114,647,4,2022-02-23,67.86
1109,101,517,9,2022-03-14,89.49
1110,167,423,4,2022-04-22,62.37
1111,148,37,6,2022-06-16,80.63
1112,158,948,8,2022-09-10,44.68
1113,193,699,1,2022-03-08,90.78
1114,132,97,6,2022-06-20,50.66
1115,166,492,3,2022-10-28,76.06
1116,181,387,1,2022-09-06,64.12
1117,132,861,4,2022-09-04,62.31
1118,143,739,2,2022-10-21,70.69
1119,186,632,7,2022-11-13,37.44
1120,112,198,9,2022-05-13,52.82
1121,115,67,8,2022-08-29,21.04
1122,138,657,3,2022-03-07,47.02
1123,107,416,9,2022-09-08,18.96
1124,146,250,4,2022-10-20,17.95
1125,174,700,6,2022-03-10,24.35
1126,158,631,3,2022-09-13,46.76
1127,159,670,6,2022-08-31,20.24
1128,187,187,3,2022-11-07,19.28
1129,105,535,3,2022-10-14,96.31
1130,173,673,7,2022-04-07,76.84
1131,123,507,5,2022-11-13,27.35
1132,130,726,2,2022-02-16,18.99
1133,144,482,9,2022-11-14,42.09
1134,116,177,3,2022-09-21,86.59
1135,126,726,6,2022-12-04,15.22
1136,192,753,6,2022-08-04,69.42
1137,142,854,1,2022-02-21,66.9
1138,195,188,9,2022-08-14,64.76
1139,192,608,3,2022-12-30,71.33
1140,171,314,4,2022-11-08,20.49
1141,119,204,7,2022-11-24,33.92
1142,137,755,5,2022-08-12,91.51
1143,117,65,6,2022-02-02,44.74
1144,148,72,8,2022-02-01,68.28
1145,105,462,4,2022-10-08,14.57
1146,174,709,8,2022-09-16,72.7
1147,132,127,1,2022-04-30,98.77
1148,180,677,5,2022-11-08,75.58
1149,194,677,9,2022-04-10,10.64
1150,176,998,9,2022-09-20,20.38
1151,155,258,8,2022-07-02,92.08
1152,149,889,9,2022-06-23,69.06
1153,196,486,9,2022-01-12,56.23
1154,120,919,7,2022-07-09,40.21
1155,166,173,6,2022-11-19,18.84
1156,170,750,1,2022-09-17,61.27
1157,106,996,2,2022-01-11,42.27
1158,176,680,8,2022-01-16,59.27
1159,194,653,9,2022-12-14,48.62
1160,186,772,2,2022-09-21,72.74
1161,155,891,4,2022-07-15,23.53
1162,195,695,9,2022-06-04,61.1
1163,117,240,1,2022-08-02,38.62
1164,173,397,1,2022-06-06,52.47
1165,180,561,2,2022-11-20,27.05
1166,188,60,3,2022-01-23,13.74
1167,170,982,4,2022-10-13,47.79
1168,175,602,4,2022-11-11,21.35
1169,108,955,1,2022-09-29,38.32
1170,171,704,9,2022-07-13,49.6
1171,148,878,4,2022-09-26,95.03
1172,107,838,8,2022-04-13,60.46
1173,118,233,6,2022-03-16,39.09
1174,142,184,6,2022-10-06,23.98
1175,120,363,3,2022-09-29,82.19
1176,191,608,7,2022-11-20,98.8
1177,165,103,7,2022-04-26,13.54
1178,176,524,1,2022-02-09,85.74
1179,165,283,5,2022-05-29,21.19
1180,147,208,9,2022-06-11,50.13
1181,124,959,5,2022-03-07,75.13
1182,142,859,5,2022-06-19,83.58
1183,182,648,7,2022-11-14,67.99
1184,193,301,8,2022-04-27,82.92
1185,124,674,7,2022-12-01,71.77
1186,126,762,4,2022-04-30,27.9
1187,183,300,2,2022-11-25,72.2
1188,151,593,5,2022-03-09,65.39
1189,105,944,9,2022-01-08,66.51
1190,119,87,2,2022-04-21,26.46
1191,194,712,4,2022-02-02,45.43
1192,100,313,4,2022-02-08,95.27
1193,168,752,1,2022-09-03,99.24
1194,193,638,6,2022-01-09,45.92
1195,169,763,4,2022-04-13,46.75
1196,173,853,3,2022-05-01,17.23
1197,196,277,2,2022-09-21,58.18
1198,109,458,2,2022-07-24,41.66
1199,131,595,2,2022-07-07,20.31
1200,196,286,8,2022-10-24,87.71
1201,118,936,4,2022-11-17,32.35
1202,178,981,8,2022-03-26,20.85
1203,141,6,3,2022-05-27,72.64
1204,115,799,7,2022-12-01,99.6
1205,131,567,6,2022-10-13,95.37
1206,173,683,1,2022-01-23,81.42
1207,119,272,6,2022-03-17,19.06
1208,164,910,5,2022-02-27,70.81
1209,125,479,1,2022-09-28,98.19
1210,120,722,6,2022-05-06,61.09
1211,175,188,7,2022-11-19,25.62
1212,137,539,4,2022-08-27,76.18
1213,171,21,9,2022-05-27,68.88
1214,163,675,3,2022-06-27,47.42
1215,159,530,4,2022-07-23,88.59
1216,177,16,1,2022-05-16,45.44
1217,112,808,7,2022-03-19,94.58
1218,118,837,1,2022-06-16,38.54
1219,198,309,8,2022-06-15,44.91
1220,122,271,4,2022-06-09,18.57
1221,135,980,2,2022-08-11,32.17
1222,146,577,8,2022-08-08,86.97
1223,187,693,9,2022-04-01,64.73
1224,138,1000,6,2022-01-23,20.84
1225,119,568,6,2022-06-12,85.4
1226,159,188,9,2022-04-19,66.2
1227,113,381,2,2022-04-06,39.49
1228,148,987,4,2022-06-09,21.24
1229,127,326,5,2022-10-14,98.59
1230,153,491,2,2022-03-03,35.11
1231,181,167,3,2022-06-09,22.26
1232,176,605,2,2022-06-18,38.69
1233,125,294,5,2022-06-07,70.85
1234,165,688,9,2022-09-12,37.26
1235,145,290,3,2022-04-20,68.94
1236,108,872,7,2022-01-04,53.32
1237,137,492,3,2022-07-24,72.73
1238,192,844,7,2022-09-25,57.27
1239,140,768,5,2022-10-12,38.11
1240,179,684,3,2022-11-04,71.99
1241,145,147,2,2022-02-13,44.29
1242,165,904,7,2022-11-26,34.35
1243,136,652,1,2022-04-04,61.09
1244,171,169,4,2022-04-16,88.5
1245,190,686,9,2022-01-09,68.7
1246,140,697,2,2022-03-05,26.12
1247,169,945,7,2022-05-29,84.61
1248,166,492,6,2022-10-04,95.72
1249,116,1000,1,2022-11-07,89.38
1250,188,38,2,2022-09-12,21.86
1251,158,26,4,2022-03-12,69.24
1252,168,291,1,2022-05-01,78.82
1253,182,444,4,2022-01-22,27.08
1254,101,624,7,2022-04-14,10.05
1255,156,958,6,2022-06-19,64.59
1256,175,458,3,2022-11-27,53.13
1257,181,453,5,2022-12-07,17.56
1258,146,364,6,2022-03-07,71.6
1259,164,25,8,2022-04-04,77.93
1260,129,12,7,2022-06-19,50.42
1261,135,296,2,2022-02-08,27.9
1262,163,88,8,2022-12-07,49.57
1263,117,275,3,2022-01-27,62.35
1264,146,355,3,2022-01-08,34.65
1265,118,86,9,2022-12-01,29.98
1266,136,220,2,2022-08-31,32.79
1267,142,700,3,2022-03-07,28.95
1268,193,951,8,2022-06-29,83.02
1269,108,226,5,2022-03-18,84.36
1270,131,842,5,2022-08-29,67.33
1271,163,803,8,2022-04-14,50.72
1272,189,833,7,2022-03-23,28.64
1273,187,923,5,2022-04-09,32.01
1274,114,710,3,2022-05-21,87.22
1275,152,982,6,2022-03-11,83.04
1276,147,231,4,2022-05-13,32.16
1277,122,351,9,2022-05-14,22.66
1278,181,446,3,2022-07-19,64.85
1279,140,373,1,2022-11-07,62.04
1280,183,514,7,2022-05-02,36.2
1281,152,739,1,2022-04-19,98.18
1282,185,148,3,2022-06-21,25.99
1283,197,499,4,2022-12-08,93.2
1284,121,890,6,2022-01-15,29.64
1285,176,154,5,2022-01-02,44.32
1286,141,661,7,2022-12-09,12.07
1287,116,378,9,2022-04-17,85.2
1288,112,704,8,2022-08-31,43.73
1289,177,59,6,2022-10-24,97.75
1290,163,119,9,2022-06-22,62.07
1291,136,969,6,2022-08-15,51.23
1292,176,121,4,2022-10-28,69.88
1293,126,387,6,2022-08-03,74.82
1294,107,314,7,2022-04-16,53.42
1295,151,436,6,2022-07-11,13.53
1296,112,300,5,2022-09-10,20.51
1297,141,653,5,2022-10-24,62.48
1298,143,409,4,2022-01-13,27.51
1299,150,202,1,2022-03-22,66.45
1300,163,147,1,2022-12-20,62.35
1301,166,69,1,2022-04-29,69.02
1302,122,152,2,2022-03-30,80.34
1303,161,769,1,2022-01-22,85.38
1304,168,682,4,2022-08-31,97.17
1305,187,677,8,2022-01-24,22.75
1306,138,783,3,2022-11-17,83.77
1307,147,909,8,2022-03-12,74.19
1308,110,330,7,2022-09-08,32.41
1309,173,422,3,2022-02-22,43.22
1310,103,744,9,2022-11-27,24.42
1311,162,129,5,2022-11-17,79.98
1312,116,352,6,2022-04-23,49.18
1313,135,136,7,2022-12-29,91.43
1314,175,75,1,2022-08-04,88.02
1315,147,131,7,2022-04-01,49.28
1316,158,930,2,2022-11-14,16.48
1317,170,988,4,2022-05-05,79.53
1318,127,367,1,2022-01-28,69.15
1319,192,895,8,2022-10-19,86.68
1320,187,774,7,2022-07-29,82.48
1321,154,681,2,2022-01-14,68.86
1322,199,646,9,2022-08-23,67.94
1323,134,814,7,2022-07-14,88.02
1324,133,149,9,2022-03-28,38.26
1325,115,434,8,2022-08-29,21.11
1326,123,41,7,2022-06-15,66.69
1327,126,15,4,2022-07-24,97.32
1328,179,811,9,2022-04-06,94.84
1329,195,883,5,2022-06-08,34.33
1330,142,559,9,2022-09-28,97.12
1331,185,308,2,2022-10-18,21.71
1332,140,167,1,2022-01-28,90.04
1333,126,292,2,2022-07-31,24.7
1334,155,299,4,2022-01-06,68.12
1335,165,688,1,2022-11-14,96.16
1336,115,841,5,2022-10-07,80.56
1337,137,992,2,2022-02-15,33.03
1338,149,495,5,2022-05-06,69.97
1339,185,63,4,2022-10-17,37.09
1340,149,650,6,2022-06-15,79.18
1341,147,158,9,2022-06-07,91.24
1342,167,873,4,2022-12-20,59.58
1343,176,587,4,2022-08-08,20.07
1344,100,248,4,2022-05-09,12.62
1345,125,527,2,2022-08-16,39.55
1346,133,261,3,2022-03-15,23.36
1347,168,933,4,2022-01-12,33.0
1348,133,66,5,2022-03-09,41.03
1349,112,731,3,2022-02-22,26.2
1350,105,699,6,2022-04-20,61.83
1351,173,322,3,2022-11-29,28.7
1352,190,734,1,2022-06-04,13.49
1353,127,120,4,2022-11-09,83.55
1354,129,214,6,2022-12-15,89.76
1355,101,340,4,2022-12-01,29.46
1356,164,941,4,2022-05-27,80.76
1357,167,459,7,2022-08-02,36.84
1358,186,547,1,2022-09-17,45.07
1359,118,519,6,2022-11-16,68.63
1360,116,335,5,2022-09-23,74.92
1361,124,449,6,2022-12-13,27.86
1362,167,151,5,2022-06-25,38.71
1363,186,557,8,2022-05-22,72.77
1364,116,48,3,2022-12-08,61.53
1365,150,194,7,2022-07-20,18.91
1366,184,613,6,2022-02-27,47.56
1367,192,87,9,2022-10-18,41.34
1368,135,442,1,2022-02-07,63.16
1369,180,506,9,2022-03-19,94.7
1370,108,522,7,2022-11-10,33.43
1371,191,316,6,2022-03-31,67.9
1372,134,390,2,2022-01-17,84.72
1373,158,95,4,2022-07-09,31.11
1374,199,401,8,2022-09-09,57.58
1375,106,707,2,2022-06-12,51.15
1376,135,678,3,2022-05-05,21.13
1377,106,963,3,2022-06-13,69.36
1378,180,663,5,2022-02-19,89.92
1379,114,962,2,2022-08-11,28.13
1380,129,749,2,2022-01-08,52.71
1381,140,285,9,2022-10-26,66.44
1382,116,484,7,2022-10-22,46.28
1383,147,725,9,2022-07-08,96.57
1384,119,644,9,2022-07-22,81.74
1385,176,173,4,2022-06-25,97.74
1386,136,647,5,2022-03-05,91.16
1387,191,688,5,2022-06-11,69.18
1388,125,946,8,2022-03-06,15.55
1389,115,648,4,2022-04-09,45.26
1390,135,622,7,2022-04-28,98.66
1391,118,860,7,2022-09-09,65.93
1392,151,152,4,2022-11-22,34.95
1393,147,454,6,2022-01-31,41.76
1394,108,404,5,2022-07-18,45.03
1395,195,615,3,2022-01-16,12.69
1396,154,173,8,2022-07-31,37.16
1397,146,733,5,2022-04-09,75.56
1398,188,582,3,2022-06-19,54.97
1399,161,818,2,2022-06-11,46.79
1400,174,922,9,2022-01-25,94.85
1401,149,610,1,2022-06-14,91.33
1402,156,416,1,2022-11-25,61.96
1403,165,841,9,2022-12-21,78.31
1404,165,104,6,2022-10-27,53.22
1405,166,7,2,2022-04-23,53.89
1406,183,533,3,2022-09-05,32.56
1407,169,129,9,2022-08-29,38.0
1408,120,627,2,2022-10-31,41.71
1409,157,391,8,2022-11-28,11.01
1410,109,503,6,2022-08-21,93.19
1411,140,449,3,2022-07-09,78.82
1412,110,825,8,2022-07-03,89.97
1413,136,40,1,2022-12-01,29.93
1414,120,65,5,2022-05-02,86.22
1415,189,590,4,2022-07-26,36.21
1416,106,594,9,2022-11-20,41.93
1417,151,118,1,2022-04-06,25.19
1418,154,641,5,2022-11-08,71.69
1419,152,156,9,2022-02-18,32.51
1420,149,780,6,2022-10-31,67.63
1421,124,437,4,2022-03-23,59.1
1422,106,716,2,2022-06-09,91.22
1423,166,328,3,2022-09-07,22.71
1424,112,247,3,2022-02-06,41.22
1425,189,836,2,2022-12-27,60.51
1426,108,190,7,2022-03-08,19.84
1427,165,119,3,2022-01-22,82.23
1428,157,194,6,2022-08-01,74.42
1429,162,623,9,2022-10-18,62.86
1430,158,610,7,2022-10-17,65.32
1431,101,713,7,2022-08-12,19.61
1432,157,593,7,2022-06-16,10.23
1433,158,754,1,2022-05-31,90.42
1434,106,668,1,2022-03-01,39.47
1435,196,122,4,2022-08-03,80.97
1436,113,309,4,2022-10-27,39.46
1437,168,709,1,2022-11-13,49.47
1438,157,108,2,2022-09-06,33.6
1439,166,935,8,2022-12-02,85.06
1440,167,189,2,2022-04-23,82.98
1441,188,592,9,2022-01-10,54.58
1442,127,837,6,2022-01-06,70.79
1443,116,216,4,2022-08-19,30.92
1444,115,176,7,2022-08-06,69.56
1445,187,768,4,2022-04-14,49.66
