product_id,customer_id,quantity,sale_date,price_sale,price_product,revenue,profit_margin
109,743,5,2022-10-02,79.22,64.91,396.1,40.898762938651856
170,1,9,2022-11-22,10.52,33.65,94.67999999999999,-127.66159695817491
140,627,2,2022-09-08,27.28,98.15,54.56,-154.94868035190615
199,972,3,2022-12-02,65.71,49.75,197.13,42.261451833815244
100,323,4,2022-07-01,28.32,35.97,113.28,-13.064971751412438
179,889,4,2022-12-21,98.63,18.32,394.52,83.80817195579439
153,441,7,2022-06-29,89.55,33.6,626.85,75.08654383026241
161,918,9,2022-08-17,54.26,22.83,488.34,70.77036490969407
158,763,6,2022-06-21,73.85,84.43,443.09999999999997,-1.6790792146242506
143,527,4,2022-11-10,62.6,19.72,250.4,75.62300319488818
100,270,2,2022-10-15,26.52,35.97,53.04,-20.739064856711927
105,901,5,2022-05-17,74.45,42.76,372.25,53.49899261249161
113,28,2,2022-02-14,86.96,46.19,173.92,52.20791168353265
140,374,8,2022-06-27,42.07,98.15,336.56,-65.31970525314951
118,398,5,2022-02-22,58.16,61.77,290.79999999999995,11.898211829436029
171,848,8,2022-06-25,20.56,44.58,164.48,-78.64785992217898
157,717,1,2022-07-10,33.11,79.96,33.11,-70.25067955300513
114,187,8,2022-07-15,38.09,48.3,304.72,5.250721974271462
110,440,3,2022-06-14,84.49,85.09,253.46999999999997,14.43957864836074
132,544,8,2022-09-24,88.31,92.59,706.48,18.25387838296909
188,4,3,2022-02-03,97.09,38.2,291.27,74.85837882377176
161,402,5,2022-03-09,80.66,22.83,403.29999999999995,80.33721795189686
141,473,1,2022-12-19,60.07,50.86,60.07,34.29332445480273
105,5,6,2022-03-05,40.8,42.76,244.79999999999998,15.147058823529413
125,607,4,2022-07-30,31.48,98.47,125.92,-171.34688691232526
176,479,8,2022-10-21,31.32,83.94,250.56,-118.07151979565771
155,580,7,2022-01-02,84.72,64.37,593.04,40.15580736543909
133,833,6,2022-03-18,92.66,19.48,555.96,86.98467515648608
133,88,1,2022-04-19,53.08,19.48,53.08,77.27957799547852
167,700,4,2022-02-14,29.23,14.6,116.92,60.04105371193978
129,928,1,2022-10-10,46.91,30.06,46.91,61.03176295033042
140,381,3,2022-05-31,41.79,98.15,125.37,-66.42737497008854
113,426,3,2022-08-15,17.3,46.19,51.900000000000006,-140.23121387283237
187,531,2,2022-02-16,63.82,10.88,127.64,85.89783766844249
129,886,2,2022-11-27,30.94,30.06,61.88,40.91790562378797
168,264,7,2022-05-30,34.08,86.35,238.56,-120.77464788732395
197,243,4,2022-06-22,69.89,20.76,279.56,75.6045213907569
158,724,6,2022-06-26,52.27,84.43,313.62,-43.65792997895542
160,161,9,2022-11-14,86.52,51.71,778.68,51.363846509477575
177,846,9,2022-09-12,82.72,31.1,744.48,69.42698259187621
196,265,5,2022-01-03,55.81,17.19,279.05,79.19727647375022
176,477,6,2022-09-29,31.07,83.94,186.42000000000002,-119.82619890569681
114,252,6,2022-06-04,87.68,48.3,526.08,58.8389598540146
166,348,7,2022-05-16,77.76,32.0,544.32,75.02572016460906
174,911,7,2022-02-05,46.03,92.92,322.21000000000004,-56.3980013034977
147,825,4,2022-07-02,90.63,47.06,362.52,64.9343484497407
105,618,2,2022-12-20,37.49,42.76,74.98,7.655374766604439
160,877,4,2022-12-27,71.28,51.71,285.12,40.9652076318743
131,626,6,2022-11-26,99.11,46.16,594.66,71.88981939259409
100,929,4,2022-01-27,76.94,35.97,307.76,58.38315570574473
186,768,4,2022-04-13,20.11,69.5,80.44,-175.18647439085035
177,8,5,2022-05-13,70.57,31.1,352.84999999999997,64.16324217089414
199,93,9,2022-08-16,11.46,49.75,103.14000000000001,-231.06457242582894
185,826,3,2022-05-08,84.1,38.83,252.29999999999998,61.43876337693223
135,506,4,2022-03-17,17.48,30.7,69.92,-24.31350114416476
184,253,6,2022-12-21,61.28,67.74,367.68,18.50522193211489
128,451,9,2022-03-16,27.17,66.59,244.53000000000003,-109.71659919028338
182,241,7,2022-02-20,14.44,97.16,101.08,-391.9667590027701
118,273,9,2022-09-12,95.97,61.77,863.73,46.60831509846827
101,802,5,2022-05-03,21.89,57.76,109.45,-106.85244403837369
181,512,1,2022-07-14,93.15,69.43,93.15,39.65646806226516
126,126,9,2022-03-12,64.02,22.81,576.18,75.89815682599188
164,765,2,2022-08-29,71.23,35.9,142.46,64.29875052646356
141,981,2,2022-02-14,55.51,50.86,111.02,28.89569446946496
143,280,9,2022-10-03,49.92,19.72,449.28000000000003,69.43108974358975
158,956,3,2022-11-08,78.1,84.43,234.29999999999998,3.854033290652997
176,878,2,2022-08-26,37.81,83.94,75.62,-80.64004231684737
194,84,4,2022-08-15,25.01,20.81,100.04,36.86525389844063
162,537,5,2022-09-25,20.43,94.35,102.15,-308.908467939305
181,247,5,2022-01-24,64.16,69.43,320.79999999999995,12.390897755610967
199,541,6,2022-02-20,75.25,49.75,451.5,49.58139534883721
195,769,2,2022-09-12,74.99,14.09,149.98,86.03813841845579
190,37,1,2022-03-10,46.91,16.63,46.91,71.37070986996376
169,551,1,2022-02-16,92.36,43.37,92.36,69.47812906019922
135,746,1,2022-12-04,28.34,30.7,28.34,23.323923782639376
141,850,8,2022-12-18,99.8,50.86,798.4,60.450901803607216
122,428,8,2022-01-28,23.2,16.53,185.6,58.53448275862069
181,72,9,2022-12-17,85.72,69.43,771.48,34.42603826411572
117,475,7,2022-10-11,69.97,84.07,489.78999999999996,8.146348435043596
164,648,9,2022-09-14,88.46,35.9,796.14,71.25254352249604
182,663,8,2022-04-23,10.93,97.16,87.44,-549.9542543458373
150,102,4,2022-02-22,69.0,85.1,276.0,2.159420289855065
163,358,9,2022-03-21,96.54,81.78,868.86,33.7891029625026
122,300,9,2022-05-31,24.75,16.53,222.75,61.131313131313135
140,658,3,2022-03-13,56.3,98.15,168.89999999999998,-23.534635879218474
122,286,9,2022-03-09,28.36,16.53,255.24,66.07898448519042
128,1,7,2022-02-21,81.47,66.59,570.29,30.060144838590897
187,401,7,2022-04-09,43.1,10.88,301.7,79.11832946635731
133,10,5,2022-07-09,43.59,19.48,217.95000000000002,72.3331039229181
139,508,7,2022-09-08,65.51,94.14,458.57000000000005,-8.838345290795285
193,557,7,2022-10-23,28.24,50.15,197.67999999999998,-34.73796033994334
100,294,9,2022-03-02,93.72,35.97,843.48,65.83440034144259
134,121,8,2022-03-09,89.95,11.79,719.6,88.7715397443024
172,234,5,2022-11-15,33.35,35.68,166.75,8.935532233883059
125,800,5,2022-07-24,42.87,98.47,214.35,-99.2535572661535
121,306,6,2022-05-13,76.25,35.59,457.5,61.87540983606558
179,628,7,2022-08-05,97.92,18.32,685.44,83.69076797385621
150,503,3,2022-12-12,35.96,85.1,107.88,-87.73637374860958
113,455,1,2022-09-02,41.26,46.19,41.26,-0.727096461463898
162,165,7,2022-03-02,77.83,94.35,544.81,-7.3365026339457895
184,352,1,2022-01-01,20.71,67.74,20.71,-141.13954611298885
105,181,5,2022-05-10,26.1,42.76,130.5,-32.64367816091953
136,702,3,2022-03-25,84.77,39.25,254.31,64.7516810192285
146,823,8,2022-08-19,79.72,94.29,637.76,2.1073758153537288
145,585,4,2022-06-05,50.23,14.92,200.92,76.2094365916783
170,822,6,2022-05-24,48.44,33.65,290.64,50.557390586292314
134,745,4,2022-05-14,35.5,11.79,142.0,71.54929577464787
137,848,3,2022-01-24,69.57,35.5,208.70999999999998,59.88213310334915
157,524,1,2022-01-07,38.5,79.96,38.5,-46.41558441558441
110,269,7,2022-06-13,51.44,85.09,360.08,-40.53265940902024
198,721,8,2022-11-17,47.59,24.23,380.72,63.60579953771801
162,399,6,2022-07-31,12.33,94.35,73.98,-577.5344687753447
103,797,9,2022-02-18,85.88,31.36,772.92,68.24639031206334
101,428,5,2022-07-02,84.57,57.76,422.84999999999997,46.45855504315951
130,362,6,2022-10-15,88.8,47.96,532.8,63.84009009009009
192,429,4,2022-09-03,15.65,63.24,62.6,-193.54632587859425
152,617,9,2022-02-16,77.59,32.32,698.3100000000001,74.53280061863641
169,589,5,2022-08-22,96.19,43.37,480.95,70.69341927435285
195,195,3,2022-07-07,59.39,14.09,178.17000000000002,82.3707694898131
105,762,5,2022-11-11,56.93,42.76,284.65,39.188477077112246
140,779,7,2022-03-08,17.97,98.15,125.78999999999999,-287.0339454646633
157,298,7,2022-11-26,94.35,79.96,660.4499999999999,40.2543720190779
115,417,3,2022-02-03,29.99,47.41,89.97,-0.16672224074691802
193,770,9,2022-11-22,38.98,50.15,350.82,2.385838891739353
170,247,6,2022-07-05,81.69,33.65,490.14,70.68184600318276
178,896,7,2022-12-16,61.26,18.48,428.82,77.84851452824029
192,305,4,2022-01-28,41.38,63.24,165.52,-11.019816336394381
126,390,2,2022-11-27,17.29,22.81,34.58,10.757663389242333
127,606,9,2022-06-10,55.66,95.62,500.93999999999994,-53.05425799496947
167,595,5,2022-12-07,31.49,14.6,157.45,62.90885995554144
183,293,4,2022-02-15,50.44,57.15,201.76,-1.8437747819191113
178,116,1,2022-08-10,29.92,18.48,29.92,54.64572192513369
116,981,1,2022-06-14,62.21,19.27,62.21,82.01253817714195
162,904,9,2022-05-21,15.66,94.35,140.94,-433.4610472541508
103,1000,6,2022-03-31,78.96,31.36,473.76,65.46352583586626
168,139,6,2022-01-02,33.82,86.35,202.92000000000002,-122.47191011235954
168,233,1,2022-09-21,95.17,86.35,95.17,20.941473153304617
135,62,6,2022-05-08,14.76,30.7,88.56,-47.22222222222223
139,789,3,2022-03-11,19.04,94.14,57.12,-274.47478991596637
117,590,7,2022-12-08,73.21,84.07,512.4699999999999,12.211446523698946
181,612,8,2022-10-12,45.06,69.43,360.48,-24.744784731469146
125,502,5,2022-05-15,51.73,98.47,258.65,-65.12661898318191
188,221,3,2022-10-12,60.98,38.2,182.94,59.97048212528697
111,383,6,2022-05-24,35.49,25.34,212.94,42.63172724711187
102,688,1,2022-04-12,41.41,13.13,41.41,74.59550833132094
139,130,5,2022-07-04,14.53,94.14,72.64999999999999,-390.70887818306954
136,64,3,2022-03-05,32.46,39.25,97.38,7.948243992606289
139,804,6,2022-06-19,27.59,94.14,165.54,-158.4269662921348
119,56,3,2022-09-12,13.74,40.95,41.22,-99.34497816593887
190,28,6,2022-04-08,93.82,16.63,562.92,85.68535493498187
123,931,6,2022-02-26,99.06,83.34,594.36,32.21280032303654
139,314,7,2022-10-19,97.27,94.14,680.89,26.698879407833864
193,270,2,2022-11-08,61.04,50.15,122.08,37.66382699868939
160,367,8,2022-09-18,71.05,51.71,568.4,40.77410274454609
146,988,8,2022-04-09,41.75,94.29,334.0,-86.92215568862277
175,753,7,2022-05-05,87.23,94.4,610.61,13.745271122320313
102,918,3,2022-10-19,12.29,13.13,36.87,14.40195280716029
109,223,6,2022-01-09,60.98,64.91,365.88,23.22072810757625
112,218,7,2022-05-07,46.36,65.48,324.52,-18.76617773943055
100,802,3,2022-07-04,84.03,35.97,252.09,61.89456146614304
173,310,8,2022-03-27,45.34,15.85,362.72,81.93647992942215
185,319,6,2022-06-30,31.86,38.83,191.16,-1.7890772128060273
157,767,7,2022-06-22,56.67,79.96,396.69,0.5293806246691446
167,559,1,2022-11-23,16.76,14.6,16.76,30.310262529832944
115,977,9,2022-05-15,50.62,47.41,455.58,40.655867246147764
177,197,4,2022-09-16,86.93,31.1,347.72,70.907626826182
192,189,1,2022-04-16,98.32,63.24,98.32,53.275020341741254
129,839,5,2022-02-21,46.03,30.06,230.15,60.28676949815338
137,486,6,2022-04-13,19.49,35.5,116.94,-43.20164186762444
146,528,4,2022-05-26,34.89,94.29,139.56,-123.6744052737174
197,621,1,2022-12-22,51.64,20.76,51.64,66.98295894655305
190,431,5,2022-05-22,45.56,16.63,227.8,70.52238805970148
115,405,3,2022-04-06,38.8,47.41,116.39999999999999,22.577319587628864
123,997,9,2022-01-19,72.22,83.34,649.98,7.020216006646349
112,204,1,2022-05-04,12.06,65.48,12.06,-356.5505804311774
140,761,8,2022-08-17,87.79,98.15,702.32,20.77685385579224
132,247,1,2022-05-11,38.73,92.59,38.73,-86.39297702039764
109,568,9,2022-06-24,58.49,64.91,526.41,19.952128568986154
144,974,6,2022-11-06,58.62,26.53,351.71999999999997,63.45957011258956
131,85,7,2022-02-02,77.21,46.16,540.4699999999999,63.91659111514052
107,447,2,2022-01-04,92.61,95.78,185.22,8.800345535039419
161,71,6,2022-08-16,35.69,22.83,214.14,55.561782011768
128,763,7,2022-06-24,32.89,66.59,230.23000000000002,-73.24414715719062
153,818,4,2022-03-12,49.57,33.6,198.28,54.99293927778899
188,577,5,2022-02-11,20.02,38.2,100.1,-21.928071928071933
124,97,1,2022-08-04,66.55,14.69,66.55,82.11870773854245
149,958,3,2022-05-30,45.24,61.88,135.72,-1.0610079575596747
179,678,2,2022-07-03,72.13,18.32,144.26,77.85942049078054
147,700,6,2022-10-26,88.04,47.06,528.24,63.90277146751476
180,533,3,2022-04-23,59.93,85.35,179.79,-4.32170866010346
106,137,7,2022-03-26,63.05,35.2,441.34999999999997,64.02854877081681
158,868,3,2022-04-04,48.58,84.43,145.74,-54.569781803211214
162,809,2,2022-05-09,20.53,94.35,41.06,-306.9167072576717
108,31,1,2022-04-16,46.61,37.78,46.61,39.54087105771294
161,987,1,2022-11-03,33.67,22.83,33.67,52.8957528957529
154,25,5,2022-03-03,94.37,33.5,471.85,78.64787538412631
109,353,1,2022-03-22,57.71,64.91,57.71,18.87021313463871
153,343,9,2022-10-26,11.32,33.6,101.88,-97.08480565371022
187,142,7,2022-03-27,35.68,10.88,249.76,74.77578475336323
152,920,9,2022-05-13,92.16,32.32,829.4399999999999,78.55902777777777
107,385,2,2022-06-08,32.81,95.78,65.62,-157.42151782992985
177,476,2,2022-08-01,77.67,31.1,155.34,67.43916570104288
162,413,4,2022-11-18,80.5,94.35,322.0,-3.776397515527958
156,814,6,2022-06-02,15.0,77.2,90.0,-329.4
178,828,3,2022-07-23,17.3,18.48,51.900000000000006,21.560693641618496
116,82,5,2022-06-23,89.31,19.27,446.55,87.47060799462545
159,96,1,2022-09-13,28.48,49.07,28.48,-10.323033707865173
199,891,6,2022-09-01,34.79,49.75,208.74,-9.054325955734402
118,862,5,2022-04-28,79.0,61.77,395.0,35.13924050632911
107,86,2,2022-04-18,94.93,95.78,189.86,11.02917939534395
155,736,7,2022-01-13,21.65,64.37,151.54999999999998,-134.18013856812937
128,176,2,2022-09-15,92.13,66.59,184.26,38.152610441767074
131,141,5,2022-08-15,19.63,46.16,98.14999999999999,-41.92562404482935
161,100,5,2022-07-25,43.54,22.83,217.7,63.573725310059714
158,768,9,2022-06-26,40.89,84.43,368.01,-83.63903154805577
170,312,6,2022-05-27,22.84,33.65,137.04,-4.859894921190891
115,97,5,2022-03-09,15.11,47.41,75.55,-98.80873593646592
109,961,1,2022-11-24,66.29,64.91,66.29,29.370945844018713
180,705,4,2022-09-03,50.94,85.35,203.76,-22.732626619552427
140,922,4,2022-10-22,99.38,98.15,397.52,30.01609981887704
129,343,5,2022-09-11,51.32,30.06,256.6,64.38035853468433
120,553,9,2022-07-18,46.8,81.43,421.2,-28.995726495726498
186,305,4,2022-11-01,43.84,69.5,175.36,-26.23175182481752
192,352,1,2022-01-06,25.74,63.24,25.74,-78.47707847707848
143,171,4,2022-01-22,47.75,19.72,191.0,68.04188481675394
186,978,1,2022-12-29,53.75,69.5,53.75,-2.958139534883727
182,211,6,2022-05-19,30.07,97.16,180.42000000000002,-136.24875290987697
168,863,5,2022-05-02,95.7,86.35,478.5,21.379310344827594
109,862,8,2022-06-02,49.27,64.91,394.16,4.972599959407352
189,513,8,2022-04-25,84.3,40.63,674.4,60.37959667852907
124,559,5,2022-02-22,54.12,14.69,270.59999999999997,78.01182557280119
138,30,2,2022-03-23,36.93,78.58,73.86,-87.08367181153534
181,355,6,2022-04-27,58.96,69.43,353.76,4.664179104477611
162,281,1,2022-03-22,83.37,94.35,83.37,-0.20391027947703214
198,646,7,2022-10-25,86.93,24.23,608.51,80.07592315656275
161,385,8,2022-02-28,48.43,22.83,387.44,67.25170348957258
129,657,1,2022-03-26,34.71,30.06,34.71,47.33506194180352
168,423,9,2022-12-12,43.83,86.35,394.46999999999997,-71.66324435318275
170,691,9,2022-11-03,75.73,33.65,681.57,68.37448831374621
139,857,2,2022-11-06,50.45,94.14,100.9,-41.328047571853304
117,384,5,2022-06-07,33.78,84.07,168.9,-90.2605091770278
185,504,9,2022-08-04,60.81,38.83,547.29,46.669955599408
135,304,2,2022-06-19,94.76,30.7,189.52,77.06838328408611
114,45,6,2022-04-05,28.97,48.3,173.82,-24.577148774594423
132,688,3,2022-09-04,92.35,92.59,277.04999999999995,21.829994585814834
113,707,5,2022-06-04,11.84,46.19,59.2,-251.01351351351354
154,164,4,2022-09-14,23.03,33.5,92.12,12.505427702996103
142,234,2,2022-05-19,49.55,21.65,99.1,61.31180625630675
158,543,1,2022-09-03,28.82,84.43,28.82,-160.54823039555865
145,700,2,2022-11-12,61.62,14.92,123.24,80.60694579681922
114,947,7,2022-09-24,38.77,48.3,271.39000000000004,6.912561258705183
146,306,1,2022-07-14,19.49,94.29,19.49,-300.4104669061058
116,134,3,2022-11-12,34.74,19.27,104.22,67.78929188255614
197,323,9,2022-11-04,47.3,20.76,425.7,63.95348837209301
171,797,1,2022-02-08,92.97,44.58,92.97,60.492632031838234
191,649,6,2022-06-22,67.62,13.12,405.72,87.75510204081633
169,72,6,2022-04-02,86.77,43.37,520.62,67.51181283853866
175,101,2,2022-12-17,11.91,94.4,23.82,-531.7380352644836
111,831,6,2022-01-24,99.93,25.34,599.58,79.62573801661162
169,753,4,2022-07-07,82.33,43.37,329.32,65.75974735819264
123,97,8,2022-04-07,33.17,83.34,265.36,-102.44196563159483
170,734,3,2022-01-31,72.18,33.65,216.54000000000002,66.81906345247991
162,770,9,2022-09-18,59.12,94.35,532.0799999999999,-41.30581867388364
140,992,8,2022-01-17,10.09,98.15,80.72,-589.2963330029731
136,174,5,2022-07-11,74.76,39.25,373.8,60.03210272873195
195,789,1,2022-08-29,24.81,14.09,24.81,57.79927448609431
139,411,5,2022-09-29,62.86,94.14,314.3,-13.426662424435248
123,264,1,2022-12-01,49.23,83.34,49.23,-36.40056875888688
177,843,9,2022-07-22,86.7,31.1,780.3000000000001,70.83044982698962
196,132,2,2022-06-25,43.92,17.19,87.84,73.56557377049181
162,632,7,2022-02-16,71.18,94.35,498.26000000000005,-17.364428210171397
161,260,7,2022-04-11,64.99,22.83,454.92999999999995,75.5962455762425
119,862,1,2022-02-11,66.13,40.95,66.13,58.58158173295025
183,497,4,2022-10-03,86.11,57.15,344.44,40.34374637092092
160,52,6,2022-02-18,80.5,51.71,483.0,47.726708074534166
195,556,7,2022-11-23,51.56,14.09,360.92,79.69356089992242
132,390,6,2022-07-03,82.95,92.59,497.70000000000005,12.971669680530445
152,513,1,2022-05-23,83.07,32.32,83.07,76.21283255086071
180,334,7,2022-11-13,85.22,85.35,596.54,26.636939685519827
118,780,2,2022-07-16,78.01,61.77,156.02,34.316113318805286
133,28,7,2022-01-09,49.78,19.48,348.46000000000004,75.77340297308155
135,197,9,2022-02-26,33.16,30.7,298.43999999999994,34.469240048250896
109,122,5,2022-10-05,14.6,64.91,73.0,-220.68493150684932
190,298,5,2022-11-14,90.97,16.63,454.85,85.23689128284049
154,25,2,2022-07-31,25.48,33.5,50.96,20.918367346938783
138,620,9,2022-09-21,98.5,78.58,886.5,29.85786802030457
137,209,7,2022-07-31,96.55,35.5,675.85,71.09269808389436
140,440,2,2022-12-17,60.95,98.15,121.9,-14.109926168990967
178,789,7,2022-04-27,75.74,18.48,530.18,82.08344335885926
193,431,6,2022-07-10,75.95,50.15,455.70000000000005,49.901250822909816
138,701,7,2022-06-30,84.01,78.58,588.07,17.75979050113082
174,668,5,2022-05-21,26.49,92.92,132.45,-171.76292940732353
163,242,5,2022-12-30,48.1,81.78,240.5,-32.889812889812895
172,726,2,2022-05-20,51.82,35.68,103.64,41.39328444615978
113,740,8,2022-01-07,17.86,46.19,142.88,-132.69876819708847
105,109,5,2022-08-01,31.52,42.76,157.6,-9.835025380710654
107,170,7,2022-11-03,70.88,95.78,496.15999999999997,-19.159142212189614
184,484,5,2022-09-09,11.69,67.74,58.449999999999996,-327.20273738237813
125,999,6,2022-08-10,55.17,98.47,331.02,-54.8305238354178
134,578,2,2022-03-07,31.6,11.79,63.2,68.0379746835443
157,923,8,2022-11-04,52.03,79.96,416.24,-8.341341533730533
130,529,1,2022-08-09,73.67,47.96,73.67,56.41373693498032
149,475,6,2022-10-30,78.38,61.88,470.28,41.66879305945394
126,320,2,2022-06-18,23.35,22.81,46.7,33.91862955032121
144,861,9,2022-06-17,28.77,26.53,258.93,25.547445255474443
102,959,8,2022-02-22,61.95,13.13,495.6,83.01856335754641
145,119,1,2022-10-13,69.28,14.92,69.28,82.75115473441107
121,871,3,2022-08-11,59.84,35.59,179.52,51.420454545454554
156,369,3,2022-12-15,20.77,77.2,62.31,-210.11073663938373
176,340,6,2022-08-24,52.08,83.94,312.48,-31.144393241167435
123,481,5,2022-03-18,92.01,83.34,460.05,27.018802304097377
139,585,4,2022-07-12,49.29,94.14,197.16,-44.65408805031446
129,942,6,2022-04-04,38.38,30.06,230.28000000000003,52.37102657634185
147,874,1,2022-04-18,33.38,47.06,33.38,4.793289394847218
198,535,5,2022-03-24,54.95,24.23,274.75,68.48043676069155
112,168,1,2022-07-04,62.95,65.48,62.95,12.533756949960287
130,833,5,2022-10-18,30.29,47.96,151.45,-6.008583690987126
144,749,8,2022-11-18,23.87,26.53,190.96,10.263929618768325
123,309,6,2022-02-01,49.46,83.34,296.76,-35.7662757784068
148,890,2,2022-03-09,43.11,41.55,86.22,21.456738575736487
136,5,1,2022-09-04,99.71,39.25,99.71,70.03309597833717
129,192,1,2022-07-31,18.03,30.06,18.03,-1.386577925679423
100,45,9,2022-04-29,95.4,35.97,858.6,66.43605870020964
172,88,4,2022-07-16,41.6,35.68,166.4,26.995192307692307
171,346,5,2022-05-27,66.71,44.58,333.54999999999995,44.94078848748313
105,661,3,2022-12-09,88.29,42.76,264.87,60.78831124702685
122,473,8,2022-10-02,14.96,16.53,119.68,35.69518716577541
176,988,4,2022-02-23,93.29,83.94,373.16,26.787437024332732
144,238,6,2022-08-28,99.58,26.53,597.48,78.48965655754168
194,860,8,2022-08-02,55.45,20.81,443.6,71.52389540126241
162,807,8,2022-08-30,27.1,94.35,216.8,-208.26568265682658
183,801,1,2022-04-25,52.8,57.15,52.8,2.708333333333333
141,228,7,2022-08-24,67.14,50.86,469.98,41.21239201668156
147,941,4,2022-09-03,98.78,47.06,395.12,67.82749544442194
152,31,2,2022-07-08,55.41,32.32,110.82,64.33856704565962
148,236,5,2022-11-07,98.08,41.55,490.4,65.47716150081567
136,557,5,2022-07-13,13.86,39.25,69.3,-115.5844155844156
128,185,6,2022-11-21,83.45,66.59,500.70000000000005,31.719592570401446
197,800,9,2022-03-18,60.09,20.76,540.8100000000001,71.62589449159594
146,302,4,2022-09-28,77.67,94.29,310.68,-0.47637440453200014
154,226,5,2022-09-27,67.0,33.5,335.0,69.92537313432837
153,145,5,2022-10-15,16.32,33.6,81.6,-36.70343137254901
186,48,8,2022-10-05,35.08,69.5,280.64,-57.753705815279375
143,15,9,2022-04-15,17.04,19.72,153.35999999999999,10.446009389671358
110,637,1,2022-11-05,54.28,85.09,54.28,-33.17980840088431
198,325,2,2022-03-20,39.57,24.23,79.14,56.229466767753344
144,810,7,2022-08-18,64.61,26.53,452.27,66.84723726977248
127,27,9,2022-01-21,32.35,95.62,291.15000000000003,-163.33848531684697
118,310,5,2022-10-09,91.0,61.77,455.0,43.69230769230769
179,601,1,2022-01-08,70.46,18.32,70.46,77.33465796196424
198,160,8,2022-02-19,76.8,24.23,614.4,77.44791666666666
170,444,2,2022-08-02,24.5,33.65,49.0,2.2448979591836764
105,785,5,2022-05-19,20.07,42.76,100.35,-72.4962630792227
189,96,1,2022-03-21,48.03,40.63,48.03,30.46012908598793
180,920,8,2022-07-20,82.85,85.35,662.8,24.538322269161124
130,485,8,2022-02-22,39.48,47.96,315.84,18.6676798378926
131,395,5,2022-10-15,78.08,46.16,390.4,64.3186475409836
118,414,2,2022-01-14,84.04,61.77,168.08,39.0290337934317
138,923,5,2022-04-06,60.23,78.58,301.15,-14.710277270463237
147,112,9,2022-02-05,13.08,47.06,117.72,-142.96636085626912
190,316,3,2022-08-11,26.51,16.63,79.53,49.33987174651075
135,942,4,2022-09-06,69.19,30.7,276.76,68.59372741725682
125,284,5,2022-12-20,17.83,98.47,89.14999999999999,-379.08020190689854
125,916,4,2022-07-31,28.12,98.47,112.48,-203.76955903271693
105,723,5,2022-11-14,25.11,42.76,125.55,-37.87335722819593
161,833,7,2022-06-29,96.02,22.83,672.14,83.48260779004374
119,553,6,2022-01-01,64.42,40.95,386.52,57.48214840111766
158,910,2,2022-12-30,92.88,84.43,185.76,19.15374677002583
191,776,5,2022-05-16,38.22,13.12,191.1,78.33594976452119
137,356,5,2022-03-27,59.3,35.5,296.5,52.934232715008434
133,675,6,2022-01-05,84.76,19.48,508.56000000000006,85.77159037281736
157,597,2,2022-02-27,71.02,79.96,142.04,20.62799211489721
118,776,9,2022-03-08,30.52,61.77,274.68,-67.88990825688074
177,25,7,2022-05-11,42.99,31.1,300.93,41.17236566643406
162,432,1,2022-01-20,19.9,94.35,19.9,-319.7989949748744
167,495,5,2022-03-04,38.32,14.6,191.6,69.51983298538622
127,323,4,2022-05-08,52.51,95.62,210.04,-62.235764616263566
124,964,3,2022-09-08,87.17,14.69,261.51,86.34851439715497
112,169,9,2022-10-14,32.57,65.48,293.13,-69.05127417869205
147,122,9,2022-10-29,75.04,47.06,675.36,57.649253731343286
151,18,4,2022-04-06,71.77,47.1,287.08,51.92977567228647
117,834,7,2022-03-23,56.49,84.07,395.43,-13.772349088334208
145,999,7,2022-04-15,82.76,14.92,579.32,85.56065732237795
180,882,2,2022-04-09,72.4,85.35,144.8,13.646408839779008
103,219,5,2022-05-23,72.89,31.36,364.45,62.5874605570037
166,901,2,2022-12-02,33.09,32.0,66.18,41.31157449380478
118,877,1,2022-03-28,65.51,61.77,65.51,21.782933903220886
199,568,6,2022-03-01,74.61,49.75,447.65999999999997,49.14890765312961
107,363,6,2022-07-08,72.55,95.78,435.29999999999995,-16.41626464507236
162,106,7,2022-08-17,81.42,94.35,569.94,-2.6037828543355497
107,116,3,2022-11-24,28.09,95.78,84.27,-200.67639729441078
143,309,2,2022-04-17,89.15,19.72,178.3,82.88278182837912
178,280,8,2022-02-05,78.84,18.48,630.72,82.7879249112126
114,21,5,2022-04-15,12.29,48.3,61.449999999999996,-193.65337672904806
197,928,2,2022-10-15,45.62,20.76,91.24,62.626041209995606
190,254,2,2022-12-20,85.3,16.63,170.6,84.25556858147715
184,266,6,2022-11-14,55.96,67.74,335.76,10.757684060042894
170,203,9,2022-06-19,29.28,33.65,263.52,18.20355191256831
179,596,5,2022-10-14,34.3,18.32,171.5,53.4402332361516
147,274,2,2022-11-20,59.96,47.06,119.92,46.99799866577719
184,461,3,2022-04-26,86.57,67.74,259.71,42.31257941550191
121,605,5,2022-02-11,50.66,35.59,253.29999999999998,42.61744966442952
142,72,6,2022-03-06,21.47,21.65,128.82,10.712622263623649
199,794,7,2022-09-24,50.43,49.75,353.01,24.767003767598656
167,175,5,2022-12-23,72.4,14.6,362.0,83.86740331491713
199,146,1,2022-08-21,13.89,49.75,13.89,-173.14614830813534
142,278,3,2022-07-14,34.52,21.65,103.56,44.46697566628042
106,875,6,2022-03-10,91.14,35.2,546.84,75.1152073732719
176,990,2,2022-04-23,31.69,83.94,63.38,-115.52540233512147
180,974,1,2022-01-19,97.97,85.35,97.97,36.18454628968051
